scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Stage B (D+T+S+W+B),NC,29,0.6803647364603338,4745.117647058823,394.14425993743805,418.5954545454546
Stage B (D+T+S+W+B),FH,3,0.5810712039422485,4416.176470588235,459.545568975526,438.34391534391534
Stage B (D+T+S+W+B),FH,2,0.4630799285232437,4754.588235294118,371.47172383807106,377.98355263157896
Stage B (D+T+S+W+B),FH,1,0.5067349128501913,4684.941176470588,372.43967391405306,378.81088435374147
Stage B (D+T+S+W+B),FH,5,0.6236848685944095,4858.0,457.6054847819902,471.98805460750856
Stage B (D+T+S+W+B),FH,4,0.4629484530212309,4922.882352941177,376.03854473857456,380.90502183406113
Stage B (D+T+S+W+B),FH,6,0.5039863391678382,4693.823529411765,381.0545071311872,378.7370838117107
Stage B (D+T+S+W+B),FH,0,0.6428794687136073,5695.882352941177,462.60048830859597,885.7350096711799
Stage B (D+T+S+W+B),FH,7,0.6302515910485229,4889.705882352941,403.4745346743381,397.44810379241517
Stage B (D+T+S+W+B),FH,8,0.5017569189069028,4658.235294117647,374.709002070753,393.87926509186354
Stage B (D+T+S+W+B),FH,9,0.6578428897517864,5139.941176470588,424.96238395843176,454.27013422818794
Stage B (D+T+S+W+B),FH,10,0.512140903681993,4630.411764705882,404.52876997562583,401.2273567467652
Stage B (D+T+S+W+B),FH,12,0.6200328854262815,4737.058823529412,438.5025179172139,429.3706563706564
Stage B (D+T+S+W+B),FH,15,0.48799566535440925,4651.529411764706,360.35980803780217,366.5493273542601
Stage B (D+T+S+W+B),FH,11,0.5834151521967954,4936.117647058823,390.7342795118474,402.48755760368664
Stage B (D+T+S+W+B),FH,14,0.6672847796145696,4704.0,409.7105559226997,433.4778012684989
Stage B (D+T+S+W+B),FH,17,0.6098423970608053,4615.470588235294,440.60308415940887,432.4266917293233
Stage B (D+T+S+W+B),FH,13,0.7652062693087982,5090.411764705882,520.7335965541903,557.7724252491695
Stage B (D+T+S+W+B),FH,16,0.4752510225997605,4971.411764705882,385.2332274682598,399.8877637130802
Stage B (D+T+S+W+B),FH,18,0.6298051487493906,4994.588235294118,439.48860686808257,472.1081081081081
Stage B (D+T+S+W+B),FH,19,0.5352742979542466,4939.941176470588,414.538452130172,424.91145332050047
Stage B (D+T+S+W+B),FH,21,0.49589882389278483,4489.529411764706,395.28482711489903,404.49044585987264
Stage B (D+T+S+W+B),FH,20,0.7402247038530405,5055.35294117647,484.019729091249,486.76109215017067
Stage B (D+T+S+W+B),FH,23,0.5688403439386746,4835.882352941177,397.1244845854371,402.9294964028777
Stage B (D+T+S+W+B),FH,22,0.7059520687583986,4867.529411764706,453.7098704477464,481.3309692671395
Stage B (D+T+S+W+B),FH,25,0.5074267847947724,4633.823529411765,379.7782285528741,379.6192307692308
Stage B (D+T+S+W+B),FH,26,0.675757795697388,4807.058823529412,437.16588889002463,458.5728542914172
Stage B (D+T+S+W+B),FH,24,0.43848670554247904,5018.35294117647,351.2885965094192,368.5085248332098
Stage B (D+T+S+W+B),FH,27,0.38907725963442324,4705.117647058823,326.07492659616327,373.2841068917018
Stage B (D+T+S+W+B),FH,28,0.7021584543372061,5033.764705882353,446.9826183073776,455.4063926940639
Stage B (D+T+S+W+B),FH,29,0.5472929663482811,4875.823529411765,364.2757338003012,391.8732394366197
Stage B (D+T+S+W+B),EH,1,0.45650286811985114,4709.0,361.6473954963622,362.0435967302452
Stage B (D+T+S+W+B),EH,3,0.4865763669573334,4471.0,427.59853595639936,419.4162257495591
Stage B (D+T+S+W+B),EH,2,0.4282481751924401,4775.470588235294,364.86465239396586,388.04769736842104
Stage B (D+T+S+W+B),EH,5,0.5304999117738235,4856.176470588235,421.31677415643145,436.42687074829934
Stage B (D+T+S+W+B),EH,4,0.4166846729904456,4886.117647058823,364.0245760675693,370.18102508178845
Stage B (D+T+S+W+B),EH,0,0.613687522369946,5672.882352941177,455.3711932393531,875.4078374455733
Stage B (D+T+S+W+B),EH,6,0.4912918331968891,4729.0,379.7683184125464,371.18706697459584
Stage B (D+T+S+W+B),EH,7,0.5450151156157108,4863.882352941177,379.48656345552223,379.6471172962227
Stage B (D+T+S+W+B),EH,8,0.3790041685247594,4688.588235294118,347.16829530232354,368.3245729303548
Stage B (D+T+S+W+B),EH,9,0.6198372776972778,5123.470588235294,412.12551033796836,452.0083682008368
Stage B (D+T+S+W+B),EH,10,0.5026245949756553,4657.294117647059,402.3587964567331,406.2439926062847
Stage B (D+T+S+W+B),EH,12,0.5572439567840493,4746.64705882353,419.9902208908074,413.16409266409266
Stage B (D+T+S+W+B),EH,14,0.6145293877436778,4694.882352941177,393.1795972058182,401.2081545064378
Stage B (D+T+S+W+B),EH,11,0.620931946440427,4974.0,403.8793532395614,416.53712190650776
Stage B (D+T+S+W+B),EH,15,0.45408343376035654,4668.64705882353,349.4333146540747,367.53691275167785
Stage B (D+T+S+W+B),EH,17,0.625250913837128,4597.176470588235,445.298146452489,421.58458646616543
Stage B (D+T+S+W+B),EH,13,0.724203993341964,5052.411764705882,502.2341696678779,538.5652535328346
Stage B (D+T+S+W+B),EH,16,0.4421267727435105,4952.35294117647,376.3348414285063,397.27257383966247
Stage B (D+T+S+W+B),EH,18,0.5457606600870464,4950.058823529412,411.53364018106004,440.3902027027027
Stage B (D+T+S+W+B),EH,19,0.5163326118928206,4936.058823529412,409.6614042053481,409.8354186717998
Stage B (D+T+S+W+B),EH,21,0.3982350315100072,4497.294117647059,367.2474620263146,359.5265392781316
Stage B (D+T+S+W+B),EH,20,0.7541594865702905,5054.764705882353,489.86383059926254,500.1547212741752
Stage B (D+T+S+W+B),EH,23,0.5401752784566116,4823.588235294118,389.04988858483216,392.7485549132948
Stage B (D+T+S+W+B),EH,22,0.6530367368552356,4888.058823529412,433.21038852604073,461.76713947990544
Stage B (D+T+S+W+B),EH,25,0.44317918436054077,4623.941176470588,362.7937816423336,367.4767441860465
Stage B (D+T+S+W+B),EH,26,0.5854631944235759,4793.058823529412,404.9848695953475,426.3300395256917
Stage B (D+T+S+W+B),EH,27,0.3734314094254867,4725.117647058823,323.0893515991598,352.1565585331453
Stage B (D+T+S+W+B),EH,24,0.47065386007045384,5036.764705882353,356.58756437548533,370.52366863905326
Stage B (D+T+S+W+B),EH,28,0.7256277838544908,5013.705882352941,452.755644187033,460.9695585996956
Stage B (D+T+S+W+B),EH,29,0.5137802159063146,4834.941176470588,354.7166995781823,368.0488888888889
