scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),FH,11,0.4049221496773075,4575.277777777777,336.3060338853182,348.6717850287908
Ablation W (D+T+W),FH,12,0.44127372927777453,4607.5,371.8559577344275,393.4396887159533
Ablation W (D+T+W),FH,15,0.37858683915159624,4564.944444444444,327.7625069953164,347.7248322147651
Ablation W (D+T+W),FH,14,0.45005017985312096,4563.5,353.8404202064081,361.6734693877551
Ablation W (D+T+W),FH,13,0.5142463761517383,4597.5,396.866052088138,391.8690265486726
Ablation W (D+T+W),FH,16,0.32513674479417287,4588.333333333333,332.70132721363086,337.6516393442623
Ablation W (D+T+W),FH,17,0.45035334422778195,4541.166666666667,383.43920122857133,360.6536312849162
Ablation W (D+T+W),FH,18,0.4157777688395084,4590.888888888889,359.50103915723486,384.79783393501805
Ablation W (D+T+W),FH,19,0.3497189969985675,4614.944444444444,343.9410597641021,340.55925925925925
Ablation W (D+T+W),FH,21,0.3927516293389509,4504.888888888889,343.7642158714936,365.3611111111111
Ablation W (D+T+W),FH,20,0.3626129813164386,4629.555555555556,336.24780147337174,341.5070921985816
Ablation W (D+T+W),FH,22,0.46749142009997213,4576.388888888889,367.94450239436236,374.0037523452158
Ablation W (D+T+W),FH,24,0.33602408010497353,4540.5,344.46310270782755,350.1996336996337
Ablation W (D+T+W),FH,23,0.45770564437131706,4656.611111111111,359.1535072398909,345.1293706293706
Ablation W (D+T+W),FH,25,0.3698071876588642,4595.944444444444,336.43063117095,335.2944444444444
Ablation W (D+T+W),FH,26,0.4093368828208631,4572.666666666667,348.6869969799234,338.84190476190474
Ablation W (D+T+W),FH,27,0.3134340631590178,4594.0,310.9511322534982,325.83022388059703
Ablation W (D+T+W),FH,29,0.296537765347545,4533.0,315.5956828606612,344.1456692913386
Ablation W (D+T+W),FH,28,0.3579073287802807,4714.722222222223,337.45929850016495,353.29084380610414
Ablation W (D+T+W),EH,0,0.3810095001658001,4601.5,357.9129987037049,347.7832167832168
Ablation W (D+T+W),EH,1,0.2919190454059743,4524.111111111111,324.3676840298669,323.6607431340872
Ablation W (D+T+W),EH,2,0.36088794952597186,4617.166666666667,343.8914139972205,347.8622641509434
Ablation W (D+T+W),EH,3,0.34537893093525657,4544.888888888889,362.6065594362854,375.45098039215685
Ablation W (D+T+W),EH,6,0.31891190138383607,4590.055555555556,323.4630442223048,351.44708423326136
Ablation W (D+T+W),EH,4,0.29297439876132353,4573.722222222223,332.75576001215234,314.9625212947189
Ablation W (D+T+W),EH,5,0.42707749410448365,4677.277777777777,367.7337185778699,391.33561643835617
Ablation W (D+T+W),EH,7,0.41544730138993685,4632.277777777777,352.305353761024,354.76448598130844
Ablation W (D+T+W),EH,9,0.38299408971580956,4605.222222222223,345.8978275647024,353.92521739130433
Ablation W (D+T+W),EH,8,0.296249332401832,4641.222222222223,329.99172948332637,346.6131621187801
Ablation W (D+T+W),EH,11,0.4016047448653295,4582.222222222223,334.80607578681077,343.34740882917464
Ablation W (D+T+W),EH,10,0.2285731878452042,4569.277777777777,317.41979564951146,331.93122676579924
Ablation W (D+T+W),EH,12,0.4853003062124403,4590.5,383.1408699462593,393.17315175097275
Ablation W (D+T+W),EH,15,0.2853859677782854,4577.222222222223,311.15541722752084,333.73873873873873
Ablation W (D+T+W),EH,14,0.3643223946258742,4594.611111111111,337.1032287433146,331.0285714285714
Ablation W (D+T+W),EH,13,0.4595484697701948,4618.277777777777,381.7431469247279,379.4021352313167
Ablation W (D+T+W),EH,16,0.28322229839952096,4603.166666666667,326.06938731094345,323.4446721311475
Ablation W (D+T+W),EH,17,0.42060783846902594,4557.222222222223,376.133962739893,359.096834264432
Ablation W (D+T+W),EH,18,0.3347165155343988,4587.222222222223,342.1456365445095,349.95848375451266
Ablation W (D+T+W),EH,19,0.29109578082329596,4632.0,334.1850148950264,330.4148148148148
Ablation W (D+T+W),EH,21,0.3208626910160444,4518.611111111111,329.0725813426886,327.482905982906
Ablation W (D+T+W),EH,22,0.37058295941629293,4583.0,346.34097513337434,346.5046904315197
Ablation W (D+T+W),EH,20,0.3480706551115985,4625.0,332.92162751633384,332.4769503546099
Ablation W (D+T+W),EH,23,0.3817313072686164,4679.444444444444,342.4308896928121,320.06315789473683
Ablation W (D+T+W),EH,25,0.31531928159009315,4573.222222222223,326.4199194669667,325.76666666666665
Ablation W (D+T+W),EH,24,0.31485932285661744,4570.666666666667,341.0702028056309,351.8626373626374
Ablation W (D+T+W),EH,26,0.35504361733418344,4576.388888888889,336.3925445526663,326.247619047619
Ablation W (D+T+W),EH,27,0.29609740197503076,4564.222222222223,308.0688617475459,318.18130841121496
Ablation W (D+T+W),EH,29,0.2882602672154598,4542.111111111111,313.2192869590903,345.81102362204723
Ablation W (D+T+W),EH,28,0.3354630602993579,4719.5,330.69778029455307,352.1654676258993
Stage B (D+T+S+W+B),NC,3,0.5596081009486846,4391.882352941177,442.28041255879634,463.10934744268076
Stage B (D+T+S+W+B),NC,2,0.5005268025672888,4516.235294117647,380.0133071452573,383.35833333333335
Stage B (D+T+S+W+B),NC,1,0.45469830501297104,4444.941176470588,349.26302524782267,354.7980769230769
Stage B (D+T+S+W+B),NC,5,0.7180990768200377,4544.529411764706,473.64998307866796,485.9641638225256
Stage B (D+T+S+W+B),NC,6,0.7451465819707305,4634.529411764706,432.3711060794396,453.4960272417707
Stage B (D+T+S+W+B),NC,4,0.5651546232198784,4627.882352941177,396.0602947545526,419.13953488372096
Stage B (D+T+S+W+B),NC,7,0.7207391708552364,4764.294117647059,442.5986096344162,459.955955955956
Stage B (D+T+S+W+B),NC,8,0.7300031159645071,4582.117647058823,435.1088387419744,458.3582677165354
Stage B (D+T+S+W+B),NC,9,0.5701277058132453,4736.823529411765,390.33600916846166,384.99747687132043
Stage B (D+T+S+W+B),NC,0,0.7171865372907795,5382.058823529412,490.13983189372846,840.9208494208494
Stage B (D+T+S+W+B),NC,10,0.35191018369712673,4432.941176470588,343.17885254815724,364.6400742115028
Stage B (D+T+S+W+B),NC,12,0.6043682087086247,4464.705882352941,436.86258115424573,428.9266409266409
Stage B (D+T+S+W+B),NC,15,0.46832042641167704,4420.411764705882,355.6230685516428,369.8454545454546
Stage B (D+T+S+W+B),NC,14,0.5943662539999146,4448.705882352941,397.4489218289242,416.2706611570248
Stage B (D+T+S+W+B),NC,11,0.6630320947995612,4667.764705882353,390.1529177156842,389.8120740019474
Stage B (D+T+S+W+B),NC,13,0.8459570102447338,4906.0,543.927595470123,638.4294019933554
Stage B (D+T+S+W+B),NC,17,0.5044872465507887,4477.470588235294,411.62376056737594,408.2788104089219
Stage B (D+T+S+W+B),NC,16,0.5509851214811202,4756.411764705882,397.37852347357335,426.7814345991561
Stage B (D+T+S+W+B),NC,18,0.7572385286444117,4754.529411764706,467.5829805151602,497.9660152931181
Stage B (D+T+S+W+B),NC,19,0.6675655477403483,4657.470588235294,445.8137872411543,463.87757100881487
Stage B (D+T+S+W+B),NC,21,0.48002918000896516,4350.588235294118,377.9997009336094,384.76220806794055
Stage B (D+T+S+W+B),NC,20,0.4319476404693919,4632.176470588235,353.2691879256613,355.9380733944954
Stage B (D+T+S+W+B),NC,23,0.6312364487110772,4581.882352941177,424.79819975546656,445.46494992846925
Stage B (D+T+S+W+B),NC,22,0.7495296580598402,4647.470588235294,466.51471662636794,503.2877358490566
Stage B (D+T+S+W+B),NC,25,0.5159888098545301,4444.294117647059,374.15446760084717,372.76404494382024
Stage B (D+T+S+W+B),NC,26,0.6034364810297417,4449.823529411765,407.70149132414275,395.0846456692913
Stage B (D+T+S+W+B),NC,27,0.42976206294406855,4531.705882352941,336.50484388667365,377.09023668639054
Stage B (D+T+S+W+B),NC,24,0.7540612029934213,4780.823529411765,452.2161005716854,472.9887218045113
Stage B (D+T+S+W+B),NC,28,0.7516934676323909,4656.705882352941,453.2780775079618,475.57315233785823
Stage B (D+T+S+W+B),NC,29,0.6288555366474701,4682.882352941177,381.70533258471943,416.61185983827494
Stage B (D+T+S+W+B),FH,1,0.32172725232414007,4580.941176470588,328.71397378024716,338.86986301369865
Stage B (D+T+S+W+B),FH,2,0.3592161533104426,4637.411764705882,353.8620304933826,362.0361842105263
Stage B (D+T+S+W+B),FH,3,0.43829465082582597,4502.64705882353,409.9453904164129,418.8024691358025
Stage B (D+T+S+W+B),FH,5,0.549517830454975,4672.176470588235,417.25236864594257,421.18739352640546
Stage B (D+T+S+W+B),FH,0,0.5528776025462602,5525.294117647059,436.71400793714827,836.0101302460203
Stage B (D+T+S+W+B),FH,4,0.3446468655955329,4748.64705882353,346.70616818684255,347.7535596933187
Stage B (D+T+S+W+B),FH,6,0.4596331871603177,4752.941176470588,354.9038233695115,384.4415437003405
Stage B (D+T+S+W+B),FH,7,0.6343738774145133,4866.588235294118,417.1795892667786,432.2135054617676
Stage B (D+T+S+W+B),FH,8,0.4770982523582773,4716.64705882353,366.34093210097126,390.6452036793693
Stage B (D+T+S+W+B),FH,9,0.48262192184799785,4848.705882352941,366.08070221777785,377.3752093802345
Stage B (D+T+S+W+B),FH,10,0.317577231948149,4563.941176470588,341.4050539203844,349.2907407407407
Stage B (D+T+S+W+B),FH,12,0.5005128340622369,4619.588235294118,402.1497058496949,408.2065637065637
Stage B (D+T+S+W+B),FH,11,0.45229671032038443,4811.411764705882,343.80793780664754,340.407476635514
Stage B (D+T+S+W+B),FH,15,0.43630463958637644,4588.058823529412,351.2158945654772,370.314606741573
Stage B (D+T+S+W+B),FH,14,0.4834449439010898,4576.941176470588,365.0101366103668,377.34791666666666
Stage B (D+T+S+W+B),FH,13,0.7172040420708892,4948.588235294118,486.0831031728873,566.9294019933554
Stage B (D+T+S+W+B),FH,17,0.41564294799629076,4537.823529411765,390.8104027163235,381.46840148698885
Stage B (D+T+S+W+B),FH,16,0.4844344148701599,4878.058823529412,377.45219999227857,403.2447257383966
Stage B (D+T+S+W+B),FH,18,0.5357319625119664,4857.35294117647,402.8480958350001,434.03885135135135
Stage B (D+T+S+W+B),FH,19,0.5116985214752172,4813.176470588235,403.73320448929707,411.91145332050047
Stage B (D+T+S+W+B),FH,21,0.37981871420447627,4483.35294117647,356.82376984415,390.8301486199575
Stage B (D+T+S+W+B),FH,20,0.3804160599524033,4753.411764705882,341.9016170495661,352.8016241299304
Stage B (D+T+S+W+B),FH,22,0.5749085881039926,4746.64705882353,406.199515896247,430.5129411764706
Stage B (D+T+S+W+B),FH,23,0.4842460532654288,4694.058823529412,380.58335202128535,391.16738197424894
Stage B (D+T+S+W+B),FH,25,0.370930287757245,4597.35294117647,339.07483132361625,344.9488636363636
Stage B (D+T+S+W+B),FH,26,0.4223925784587656,4582.058823529412,358.01879469280294,359.8102766798419
Stage B (D+T+S+W+B),FH,27,0.3319162324002566,4676.764705882353,322.0350890114331,347.4025974025974
Stage B (D+T+S+W+B),FH,24,0.41780207117299806,4884.35294117647,358.96440587917385,380.70527097253154
Stage B (D+T+S+W+B),FH,28,0.4292945392677984,4777.35294117647,352.2927990310935,366.80886850152905
Stage B (D+T+S+W+B),FH,29,0.4598783983673789,4819.941176470588,347.07242259412277,380.11739130434785
Stage B (D+T+S+W+B),EH,1,0.3074816613005603,4567.588235294118,326.61108652967675,332.06327372764787
Stage B (D+T+S+W+B),EH,3,0.3737837981658554,4536.764705882353,393.5354500713981,408.4550264550264
Stage B (D+T+S+W+B),EH,2,0.33482344946911974,4659.470588235294,350.09931180694946,370.48440065681444
Stage B (D+T+S+W+B),EH,5,0.47732333049234504,4681.588235294118,393.89605436936375,414.1686541737649
Stage B (D+T+S+W+B),EH,4,0.3163169408865442,4745.529411764706,341.7104620834715,349.55908096280086
Stage B (D+T+S+W+B),EH,0,0.5099694966492353,5487.823529411765,424.4778050286034,814.3434635793536
Stage B (D+T+S+W+B),EH,6,0.33528260528752585,4755.64705882353,329.5888068413466,363.4779661016949
Stage B (D+T+S+W+B),EH,7,0.48666608099177844,4816.35294117647,376.4870860711182,378.2361111111111
Stage B (D+T+S+W+B),EH,8,0.33348819162232235,4727.529411764706,335.28011065299694,363.14966887417216
Stage B (D+T+S+W+B),EH,9,0.44780712909750464,4844.64705882353,357.85208824654063,371.3408521303258
Stage B (D+T+S+W+B),EH,10,0.3229949067913702,4592.235294117647,342.78028993830407,366.5353159851301
Stage B (D+T+S+W+B),EH,12,0.47735104932570926,4614.058823529412,397.34749442012526,396.55405405405406
Stage B (D+T+S+W+B),EH,11,0.4403680151198262,4805.941176470588,341.8292114909156,337.2397003745318
Stage B (D+T+S+W+B),EH,14,0.41592018995514274,4594.705882352941,349.53595044614485,349.8858350951374
Stage B (D+T+S+W+B),EH,15,0.3242784375238535,4608.470588235294,328.0120892529137,347.6365688487585
Stage B (D+T+S+W+B),EH,13,0.671111120201865,4930.0,467.7844538460664,526.7892116182572
Stage B (D+T+S+W+B),EH,17,0.3991524321935073,4545.882352941177,386.66945719161714,377.5027932960894
Stage B (D+T+S+W+B),EH,16,0.444012928008256,4885.35294117647,368.5185466451867,394.03459915611813
Stage B (D+T+S+W+B),EH,18,0.4366672746163565,4860.941176470588,377.75242399811174,399.00844594594594
Stage B (D+T+S+W+B),EH,19,0.4551461830155103,4842.529411764706,391.5308669916866,390.7218479307026
Stage B (D+T+S+W+B),EH,21,0.31635871319879516,4496.294117647059,343.30545163027506,348.91295116772824
Stage B (D+T+S+W+B),EH,20,0.3766673516093748,4749.882352941177,340.63210437850427,348.0208333333333
Stage B (D+T+S+W+B),EH,22,0.47297653570255266,4749.117647058823,377.824164020344,393.75471698113205
Stage B (D+T+S+W+B),EH,23,0.4268305506804938,4709.705882352941,366.8162295265731,364.2489270386266
Stage B (D+T+S+W+B),EH,25,0.32300556448925377,4571.64705882353,329.76263567831705,336.687619047619
Stage B (D+T+S+W+B),EH,26,0.35667204892653337,4599.294117647059,343.3348049138785,343.2859960552268
Stage B (D+T+S+W+B),EH,27,0.3179861456887456,4643.117647058823,318.93330839856543,339.5035868005739
Stage B (D+T+S+W+B),EH,24,0.404599777762849,4893.470588235294,356.6538475256389,383.6730769230769
Stage B (D+T+S+W+B),EH,28,0.39033251148985726,4780.294117647059,341.72975290917776,356.1651376146789
Stage B (D+T+S+W+B),EH,29,0.4178678952360246,4784.117647058823,337.31861157954,367.6983289357959
