scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation S (D+T+S),NC,22,0.14579400258534725,5342.0,303.4860048183184,327.6670673076923
Ablation S (D+T+S),NC,23,0.14593666816006648,5211.111111111111,304.7291681226427,366.3858173076923
Ablation S (D+T+S),NC,24,0.17917117238592664,5254.666666666667,310.56782192583483,387.03966346153845
Ablation S (D+T+S),NC,25,0.18402353963022475,5307.722222222223,309.5710347386079,391.6358173076923
Ablation S (D+T+S),NC,26,0.19562063981100136,5268.0,309.66892884067,336.2355769230769
Ablation S (D+T+S),NC,27,0.16872995886101788,5274.944444444444,307.64346529477905,388.5576923076923
Ablation S (D+T+S),NC,28,0.18725908063582597,5259.888888888889,313.65063240858655,385.4891826923077
Ablation S (D+T+S),NC,29,0.1650973653991864,5248.277777777777,303.7920303001536,361.56850961538464
Ablation S (D+T+S),FH,0,0.12181372211709963,5359.944444444444,307.0119113338399,326.2536057692308
Ablation S (D+T+S),FH,1,0.12020295051791188,5392.333333333333,306.63656081878764,355.50240384615387
Ablation S (D+T+S),FH,2,0.1162038433373668,5390.5,305.42043732458444,357.359375
Ablation S (D+T+S),FH,3,0.12953337025171138,5388.666666666667,304.8303927411365,365.3605769230769
Ablation S (D+T+S),FH,4,0.10888139035678022,5364.611111111111,298.8686562234241,349.92427884615387
Ablation S (D+T+S),FH,5,0.1377038169989418,5363.444444444444,306.9643135950421,318.27884615384613
Ablation S (D+T+S),FH,6,0.13394148209084775,5325.944444444444,307.25069354190606,335.58653846153845
Ablation S (D+T+S),FH,7,0.15991861747844152,5412.555555555556,311.1336553994768,345.5733173076923
Ablation S (D+T+S),FH,8,0.11956639847385839,5357.944444444444,304.7413725318309,354.91225961538464
Ablation S (D+T+S),FH,9,0.1499827411538544,5386.555555555556,305.8309691206624,376.68509615384613
Ablation S (D+T+S),FH,10,0.15957660570168858,5361.333333333333,308.1238639250439,320.70913461538464
Ablation S (D+T+S),FH,11,0.1267151412039986,5372.944444444444,305.82413804671006,363.15024038461536
Ablation S (D+T+S),FH,12,0.11111144642387417,5336.5,305.32755037629636,383.81971153846155
Ablation S (D+T+S),FH,14,0.1197059579840427,5390.555555555556,305.88884765599363,353.5889423076923
Ablation S (D+T+S),FH,13,0.14644245864481792,5380.722222222223,307.93815563063987,313.25
Ablation S (D+T+S),FH,15,0.13207833911063485,5379.055555555556,305.5690600603242,323.9579326923077
Ablation S (D+T+S),FH,16,0.13402499868198112,5356.888888888889,305.10168732694484,395.6237980769231
Ablation S (D+T+S),FH,17,0.15616307749543437,5391.666666666667,308.51391527898824,384.7175480769231
Ablation S (D+T+S),FH,19,0.10298821444568998,5316.944444444444,304.0278878590474,330.7920673076923
Ablation S (D+T+S),FH,18,0.14949487327848776,5365.111111111111,311.424791105103,381.1045673076923
Ablation S (D+T+S),FH,20,0.1331521517053814,5356.055555555556,306.00304879546906,365.48677884615387
Ablation S (D+T+S),FH,21,0.13569370202841796,5389.666666666667,302.23205219366525,318.55649038461536
Ablation S (D+T+S),FH,23,0.11202940535808391,5305.722222222223,304.8351645129784,374.5360576923077
Ablation S (D+T+S),FH,22,0.14717047829304528,5471.611111111111,305.33369226257986,299.67788461538464
Ablation S (D+T+S),FH,24,0.12789577957411355,5370.888888888889,307.2056491007648,371.18149038461536
Ablation S (D+T+S),FH,26,0.12226290841717966,5377.333333333333,304.58209947001234,335.6911057692308
Ablation S (D+T+S),FH,25,0.15769199388206212,5441.611111111111,309.19098880551786,352.1706730769231
Ablation S (D+T+S),FH,27,0.14870991459085345,5367.333333333333,308.1877551308695,383.1826923076923
Ablation S (D+T+S),FH,28,0.11829099315163252,5366.944444444444,308.73841748377276,364.2019230769231
Ablation S (D+T+S),FH,29,0.1196233350066242,5368.777777777777,301.7669799534708,306.6045673076923
Ablation S (D+T+S),EH,0,0.11732544328372312,5318.944444444444,306.5950449828853,321.7235576923077
Ablation S (D+T+S),EH,1,0.12836404153847422,5336.944444444444,306.10003185853213,346.6358173076923
Ablation S (D+T+S),EH,3,0.12083356630379224,5329.666666666667,303.07537951062636,370.41466346153845
Ablation S (D+T+S),EH,2,0.11570107569449252,5344.222222222223,304.340925044236,354.0889423076923
Ablation S (D+T+S),EH,4,0.12256126129201993,5318.722222222223,299.532533585672,366.16466346153845
Ablation S (D+T+S),EH,6,0.13454088506955444,5274.333333333333,306.2892972564788,332.20552884615387
