scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Stage A (D+T),EH,21,0.2826561566660206,4500.055555555556,324.5599064007596,328.44967880085653
Stage A (D+T),EH,20,0.23486776202605825,4600.055555555556,313.90838855203975,322.70818505338076
Stage A (D+T),EH,22,0.3013779791016446,4556.055555555556,333.71070073467365,335.01503759398497
Stage A (D+T),EH,23,0.34947417792178315,4643.5,336.57792749041676,328.9524647887324
Stage A (D+T),EH,24,0.2773709518562777,4559.277777777777,332.7539096131896,339.6739926739927
Stage A (D+T),EH,25,0.2950747292385851,4562.555555555556,324.8195999065997,318.7962962962963
Stage A (D+T),EH,26,0.3274504249412358,4587.055555555556,330.5106825234485,329.28
Stage A (D+T),EH,27,0.26406879030372454,4540.333333333333,305.7576540784181,309.536312849162
Stage A (D+T),EH,29,0.2586171558456308,4502.388888888889,309.87356176810886,340.7263779527559
Stage A (D+T),EH,28,0.2704573289175165,4682.944444444444,315.5807724575142,327.9712230215827
Ablation S (D+T+S),NC,1,0.44804951603983134,4390.055555555556,347.3577746455541,347.84069611780455
Ablation S (D+T+S),NC,2,0.5418372743056115,4435.444444444444,376.9562266282093,383.9717607973422
Ablation S (D+T+S),NC,3,0.5828119722909489,4342.666666666667,422.1774397447579,434.94117647058823
Ablation S (D+T+S),NC,5,0.6667577273102661,4477.444444444444,438.50097413544165,447.2825342465753
Ablation S (D+T+S),NC,6,0.7697215459736229,4593.5,432.7535309804178,450.17957351290687
Ablation S (D+T+S),NC,4,0.5827962807085951,4555.222222222223,394.66442380819586,402.2051835853132
Ablation S (D+T+S),NC,7,0.6881239133798414,4700.666666666667,420.11313926977823,456.7837837837838
Ablation S (D+T+S),NC,8,0.7285983213412467,4525.666666666667,433.7148276551871,442.7860696517413
Ablation S (D+T+S),NC,9,0.5783362534890389,4705.388888888889,388.949490262846,399.2157809983897
Ablation S (D+T+S),NC,0,0.7400473415195081,5319.555555555556,464.6386198035424,790.7591206735267
Ablation S (D+T+S),NC,10,0.31141353099026003,4371.722222222223,324.7834442698519,334.53258845437614
Ablation S (D+T+S),NC,12,0.6564384480679742,4396.5,434.77691770031885,452.35019455252916
Ablation S (D+T+S),NC,15,0.48137295117300727,4353.166666666667,345.38740441266594,362.19457013574663
Ablation S (D+T+S),NC,14,0.5566022776595373,4368.5,382.57410457168,380.4795918367347
Ablation S (D+T+S),NC,11,0.6715961265032171,4643.388888888889,389.83065049624383,390.75827205882354
Ablation S (D+T+S),NC,17,0.549604959758975,4422.277777777777,406.9527074670047,391.5130597014925
Ablation S (D+T+S),NC,13,0.7430625645484341,4783.222222222223,473.22064909694757,505.08305369127515
Ablation S (D+T+S),NC,16,0.5620505656320993,4702.277777777777,382.2086880426006,410.4084745762712
Ablation S (D+T+S),NC,18,0.7809952386911961,4672.555555555556,454.3182960789175,480.9098712446352
Ablation S (D+T+S),NC,19,0.48302285688277485,4593.666666666667,367.2558705559839,377.6211671612265
Ablation S (D+T+S),NC,21,0.4759605875196593,4288.833333333333,360.23146178872133,343.1092077087794
Ablation S (D+T+S),NC,20,0.44468623335982066,4575.444444444444,350.9741034207687,351.7
Ablation S (D+T+S),NC,23,0.5762044480460621,4521.722222222223,390.0570430115012,388.5320970042796
Ablation S (D+T+S),NC,25,0.5207524595955654,4380.666666666667,372.1988679920528,363.8249534450652
Ablation S (D+T+S),NC,22,0.7243725402539913,4573.111111111111,441.89424420181996,451.8968347010551
Ablation S (D+T+S),NC,26,0.6027033708961979,4382.055555555556,400.0441099537088,383.51428571428573
Ablation S (D+T+S),NC,27,0.37123411404927464,4464.0,317.78521955130117,342.0275362318841
Ablation S (D+T+S),NC,24,0.7565742012015797,4728.166666666667,449.0539325282684,486.7216274089936
Ablation S (D+T+S),NC,28,0.7577556415820124,4582.222222222223,451.06383501389996,466.28635014836794
Ablation S (D+T+S),NC,29,0.5219626476146023,4624.611111111111,347.0422803736993,383.4765625
Ablation S (D+T+S),FH,1,0.311898458988341,4529.666666666667,326.7529309979972,321.195219123506
Ablation S (D+T+S),FH,3,0.41645852529834876,4462.277777777777,378.58729892095016,385.59714795008915
Ablation S (D+T+S),FH,2,0.36832585145248725,4562.055555555556,343.95568037618335,343.371335504886
Ablation S (D+T+S),FH,5,0.5044723503301899,4613.333333333333,390.12733093791803,392.4332191780822
Ablation S (D+T+S),FH,4,0.33866137508658173,4685.833333333333,340.004317055552,338.71596998928186
Ablation S (D+T+S),FH,6,0.4865925435439667,4716.555555555556,354.7368244645909,371.7749445676275
Ablation S (D+T+S),FH,0,0.5458019757139029,5449.222222222223,401.970983239852,797.9279700654818
Ablation S (D+T+S),FH,7,0.5832243359522745,4811.944444444444,390.5499302021399,424.2225405921681
Ablation S (D+T+S),FH,8,0.46391251070556944,4656.722222222223,363.0050362672814,384.0136645962733
Ablation S (D+T+S),FH,9,0.46458816275237047,4804.222222222223,359.80290897801257,378.1940418679549
Ablation S (D+T+S),FH,10,0.2413450160515658,4499.333333333333,318.69551124207044,319.48794063079777
Ablation S (D+T+S),FH,12,0.42128914825077757,4555.555555555556,367.0812698864997,393.1692607003891
Ablation S (D+T+S),FH,14,0.44110128346756916,4510.833333333333,352.04737459774555,358.719836400818
Ablation S (D+T+S),FH,11,0.4369469824087877,4774.722222222223,341.8829609722734,338.1605709188225
Ablation S (D+T+S),FH,15,0.36551418775788763,4515.277777777777,325.70862437457265,345.0470852017937
Ablation S (D+T+S),FH,13,0.5990252706279514,4840.5,420.8567584926204,446.7013422818792
Ablation S (D+T+S),FH,17,0.445134782360211,4490.944444444444,382.37100239469476,360.69832402234636
Ablation S (D+T+S),FH,16,0.38871955816296366,4805.777777777777,339.5591615178613,361.20338983050846
Ablation S (D+T+S),FH,18,0.5511355082329474,4797.333333333333,388.4908652030748,418.65986394557825
Ablation S (D+T+S),FH,19,0.38959979389073207,4749.166666666667,350.19234578846323,350.8988326848249
Ablation S (D+T+S),FH,21,0.38320871239858695,4456.833333333333,342.50196539934217,354.54700854700855
Ablation S (D+T+S),FH,20,0.3466846670913269,4703.833333333333,331.6759006825352,343.1283783783784
Ablation S (D+T+S),FH,22,0.5327974101147965,4677.111111111111,381.9616442417447,388.4783118405627
Ablation S (D+T+S),FH,23,0.4383412458906506,4635.222222222223,353.8874491990806,350.4636233951498
Ablation S (D+T+S),FH,25,0.3639384659579839,4543.333333333333,335.41107655713773,329.90555555555557
Ablation S (D+T+S),FH,26,0.39331885430832736,4526.166666666667,344.6207115663023,343.2982791586998
Ablation S (D+T+S),FH,24,0.38341790739667747,4817.555555555556,350.7363358127632,368.343949044586
Ablation S (D+T+S),FH,27,0.29689604114677165,4609.388888888889,310.6511064724334,325.26099290780144
Ablation S (D+T+S),FH,28,0.3634740486675092,4720.888888888889,337.083262032106,337.66517857142856
Ablation S (D+T+S),FH,29,0.35186070825431004,4758.777777777777,319.00720113988245,350.59140690817185
Ablation S (D+T+S),EH,1,0.28590030993912036,4540.333333333333,323.4603192484425,318.5670650730412
Ablation S (D+T+S),EH,3,0.277999254086782,4517.888888888889,347.9727809229349,353.15686274509807
Ablation S (D+T+S),EH,2,0.3222990664972686,4626.444444444444,338.7352166280558,345.2052117263844
Ablation S (D+T+S),EH,5,0.4019717825419335,4642.333333333333,362.36342568078857,376.27054794520546
Ablation S (D+T+S),EH,4,0.2637528384564821,4699.944444444444,327.0192078971012,321.97642015005357
Ablation S (D+T+S),EH,0,0.42104199387780095,5428.888888888889,371.9047729348549,779.9644693782141
Ablation S (D+T+S),EH,6,0.3011337101519437,4725.444444444444,318.04735496403674,343.2572062084257
Ablation S (D+T+S),EH,7,0.4180341850425741,4776.388888888889,348.23501116772417,356.7820267686424
Ablation S (D+T+S),EH,8,0.2873187801997359,4693.888888888889,329.70861109518455,351.7664596273292
Ablation S (D+T+S),EH,9,0.39099927813678836,4842.888888888889,345.43413496723065,365.8961352657005
Ablation S (D+T+S),EH,10,0.2164335564344322,4528.666666666667,316.46411395927294,332.09479553903344
Ablation S (D+T+S),EH,12,0.3717890087645343,4592.722222222223,358.75514623919867,369.3249027237354
Ablation S (D+T+S),EH,11,0.394211793599926,4828.388888888889,338.012955810408,340.55172413793105
Ablation S (D+T+S),EH,14,0.34660531485056545,4556.277777777777,334.2984614749288,330.2918367346939
Ablation S (D+T+S),EH,15,0.2494739329730778,4562.666666666667,305.7749514749955,321.8532731376975
Ablation S (D+T+S),EH,13,0.5236575150674376,4853.388888888889,398.3541293531567,407.9404362416107
Ablation S (D+T+S),EH,17,0.3888614177168452,4540.833333333333,369.9096668223196,348.2290502793296
Ablation S (D+T+S),EH,16,0.31614938286566474,4830.166666666667,327.312653490852,349.0652542372881
Ablation S (D+T+S),EH,18,0.3371704299356514,4779.833333333333,338.601579224504,348.2695578231293
Ablation S (D+T+S),EH,19,0.32827040947496366,4799.611111111111,337.65954590304835,343.5690661478599
Ablation S (D+T+S),EH,20,0.24803720764848672,4737.944444444444,315.6912688636092,329.22886133032694
Ablation S (D+T+S),EH,21,0.2826561566660206,4500.055555555556,324.5599064007596,328.44967880085653
Ablation S (D+T+S),EH,22,0.3681293432974843,4691.944444444444,344.06773797072174,343.13130128956624
Ablation S (D+T+S),EH,23,0.33996984640131883,4673.611111111111,335.26640864058163,328.68758915834525
Ablation S (D+T+S),EH,25,0.2950747292385851,4562.555555555556,324.8195999065997,318.7962962962963
Ablation S (D+T+S),EH,26,0.3274504249412358,4587.055555555556,330.5106825234485,329.28
Ablation S (D+T+S),EH,24,0.31440113545660403,4850.388888888889,336.36484372563297,355.28874734607217
Ablation S (D+T+S),EH,27,0.2649291756894882,4593.888888888889,306.4887343693488,313.0750708215297
Ablation S (D+T+S),EH,28,0.2783347532775156,4732.722222222223,316.8114453509951,313.20597014925374
Ablation S (D+T+S),EH,29,0.31015113332462363,4766.777777777777,312.20745980616084,342.8566610455312
Ablation W (D+T+W),NC,0,0.9331070789081408,5294.166666666667,560.6975510531029,601.794964028777
Ablation W (D+T+W),NC,1,0.950616207025878,5044.833333333333,553.2782725897744,578.5138211382114
