scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Stage B (D+T+S+W+B),FH,5,0.7295433747302635,5208.411764705882,510.3856406895887,524.274275979557
Stage B (D+T+S+W+B),FH,6,0.6729060564717161,4966.058823529412,451.85901022469244,457.08285385500574
Stage B (D+T+S+W+B),FH,4,0.7054401789503459,5371.588235294118,460.46234906606895,450.52608695652174
Stage B (D+T+S+W+B),FH,7,0.7875232633329995,5116.294117647059,447.06277304110995,438.7065868263473
Stage B (D+T+S+W+B),FH,0,0.7419516542365623,6159.764705882353,513.0969292142152,961.5645004849661
Stage B (D+T+S+W+B),FH,8,0.6154964127783742,4741.588235294118,410.7200440312499,425.4556135770235
Stage B (D+T+S+W+B),FH,9,0.8567044314936562,5551.882352941177,527.0321535610027,584.1954887218045
Stage B (D+T+S+W+B),FH,10,0.7377053583472418,4942.64705882353,508.9348425769172,486.3407407407407
Stage B (D+T+S+W+B),FH,12,0.7345788798656626,5098.705882352941,476.6794948794394,485.4864864864865
Stage B (D+T+S+W+B),FH,11,0.7638639035649859,5323.588235294118,465.66186564225814,478.8264014466546
Stage B (D+T+S+W+B),FH,15,0.7263109693467714,4892.35294117647,436.674527039196,435.9198218262806
Stage B (D+T+S+W+B),FH,14,0.8460469084078268,5001.470588235294,478.0270238477411,500.85473684210524
Stage B (D+T+S+W+B),FH,17,0.8609362511099377,4958.64705882353,541.5538837838378,537.6308851224105
Stage B (D+T+S+W+B),FH,13,0.8074905295593783,5307.35294117647,549.7138154740393,561.1958333333333
Stage B (D+T+S+W+B),FH,16,0.638924169314612,5264.882352941177,457.1357378512315,470.75422297297297
Stage B (D+T+S+W+B),FH,18,0.7410792934874861,5321.882352941177,496.26595195268726,535.5244932432432
Stage B (D+T+S+W+B),FH,19,0.6237525522771393,5277.588235294118,437.61994089922905,432.11742059672764
Stage B (D+T+S+W+B),FH,21,0.5947790091794055,4644.0,443.9143812386588,435.6991525423729
Stage B (D+T+S+W+B),FH,20,0.9177753001327067,5619.411764705882,609.9665777812016,638.6335616438356
Stage B (D+T+S+W+B),FH,23,0.7440387508353843,5320.294117647059,453.2458453532186,483.7593659942363
Stage B (D+T+S+W+B),FH,22,0.7732325106451523,5222.764705882353,486.84813789684637,483.15914489311166
Stage B (D+T+S+W+B),FH,25,0.7115842809004141,4977.764705882353,456.37169936179254,476.9705304518664
Stage B (D+T+S+W+B),FH,26,0.8647102571549605,5318.764705882353,525.0872957991893,555.6993987975952
Stage B (D+T+S+W+B),FH,24,0.575364486059841,5318.35294117647,378.80247216670557,392.2719881744272
Stage B (D+T+S+W+B),FH,27,0.5816062540350464,4924.058823529412,362.14085001798406,467.39803094233474
Stage B (D+T+S+W+B),FH,28,0.999241428613713,5615.705882352941,601.119853837336,642.431784107946
Stage B (D+T+S+W+B),FH,29,0.7091924457863166,5212.529411764706,413.4605399595047,448.3136042402827
Stage B (D+T+S+W+B),EH,1,0.7644445125136325,4974.294117647059,469.9096207742001,475.6078167115903
Stage B (D+T+S+W+B),EH,3,0.6817212241818509,4619.941176470588,499.158548283979,475.0740740740741
Stage B (D+T+S+W+B),EH,2,0.6430524813470686,5236.411764705882,434.3664495839678,485.7319078947368
Stage B (D+T+S+W+B),EH,4,0.6935902504184448,5313.235294117647,454.28834690108465,445.42391304347825
Stage B (D+T+S+W+B),EH,5,0.6562056931419163,5200.176470588235,474.54015935341795,480.8040885860307
Stage B (D+T+S+W+B),EH,0,0.7568181607632904,6131.529411764706,518.9825809406105,978.5714978187107
Stage B (D+T+S+W+B),EH,6,0.6769547275358805,4971.176470588235,455.06103473695697,451.1247113163972
Stage B (D+T+S+W+B),EH,7,0.7833464237927832,5094.529411764706,448.0617921532721,439.5982142857143
Stage B (D+T+S+W+B),EH,8,0.5398252217329851,4795.0,389.8170948636881,398.59557867360206
Stage B (D+T+S+W+B),EH,9,0.8648349281765355,5541.64705882353,529.6557735726608,599.4496253122398
Stage B (D+T+S+W+B),EH,10,0.7225074632464966,4916.058823529412,503.43430982783656,476.45185185185187
Stage B (D+T+S+W+B),EH,12,0.7007414501028164,5090.294117647059,463.30267777163084,482.6949806949807
Stage B (D+T+S+W+B),EH,15,0.7051396896712168,4902.764705882353,426.32784523182687,438.63839285714283
Stage B (D+T+S+W+B),EH,11,0.8418200531747876,5388.117647058823,501.3130062443894,527.5969202898551
Stage B (D+T+S+W+B),EH,14,0.8068125495646961,4970.64705882353,462.0544453118765,477.5674518201285
Stage B (D+T+S+W+B),EH,17,0.8807620852962399,4934.705882352941,551.9287778745854,540.8490566037735
Stage B (D+T+S+W+B),EH,13,0.7982111423423953,5260.941176470588,545.319911078407,548.0400667779633
Stage B (D+T+S+W+B),EH,16,0.6075814922489171,5263.117647058823,444.7245863887201,460.5194256756757
Stage B (D+T+S+W+B),EH,18,0.7268124948099839,5235.294117647059,489.8402374755542,523.5768581081081
Stage B (D+T+S+W+B),EH,19,0.6329921927304748,5217.35294117647,446.0780284281009,453.26660250240616
Stage B (D+T+S+W+B),EH,21,0.5516558421013632,4636.0,423.305974268392,413.4258474576271
Stage B (D+T+S+W+B),EH,20,0.9203802408643079,5613.35294117647,612.0634394098264,641.539338654504
Stage B (D+T+S+W+B),EH,23,0.7184601411857613,5292.823529411765,443.9686032207571,468.9507959479016
Stage B (D+T+S+W+B),EH,22,0.7425887033721665,5269.235294117647,473.0926937599705,470.61137440758296
Stage B (D+T+S+W+B),EH,25,0.6428368230250874,4969.823529411765,429.5817134704103,453.5343811394892
Stage B (D+T+S+W+B),EH,26,0.804577007504504,5225.235294117647,492.0804551730687,507.4155069582505
Stage B (D+T+S+W+B),EH,24,0.6371891334367278,5356.529411764706,395.59151059609826,408.42867647058824
Stage B (D+T+S+W+B),EH,27,0.5631382126282442,4952.235294117647,360.0413895478102,451.8424753867792
Stage B (D+T+S+W+B),EH,28,1.0201497682006349,5547.058823529412,625.3529444760708,660.0935143288084
Stage B (D+T+S+W+B),EH,29,0.6692892820562715,5142.235294117647,397.56267558574797,421.3472840605521
